,label,iteration,t,raw_acceleration_x,raw_acceleration_y,raw_acceleration_z,rotation_speed_x,rotation_speed_y,rotation_speed_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,nb_sign_changes_acceleration_x,nb_sign_changes_acceleration_y,nb_sign_changes_acceleration_z
172,5,29,140.92788208510638,8.432978723404256,-1.133404255319149,-2.972127659574468,0.11202127659574468,-0.2969148936170213,-0.019361702127659582,-46.58117021276596,20.575531914893617,-2.1964893617021275,4.0,10.0,12.0
173,5,3,11.892616483050848,9.694576271186442,0.770593220338983,0.6821186440677965,0.05567796610169492,-0.008559322033898305,-0.05491525423728813,-45.36508474576271,15.23406779661017,-7.131016949152543,0.0,7.0,14.0
174,5,30,145.17868274390244,8.015,-1.0810975609756097,-2.332560975609756,0.022682926829268285,-0.3957317073170732,0.14378048780487804,-49.296341463414635,16.633658536585365,-5.560365853658537,2.0,9.0,15.0
175,5,4,15.942160720720722,9.852972972972973,0.5515315315315316,-0.2884684684684684,0.10117117117117118,-0.014324324324324324,-0.02747747747747748,-45.70855855855856,16.954774774774776,-3.762792792792793,0.0,5.0,14.0
176,5,5,20.183774115044248,9.778053097345133,-0.41398230088495575,0.7372566371681416,0.1392920353982301,-0.0515929203539823,-0.13106194690265488,-43.21150442477876,20.73053097345133,-8.763805309734513,0.0,7.0,16.0
177,5,6,23.95478212745098,9.737254901960785,0.11196078431372547,0.09058823529411764,0.09941176470588235,-0.0753921568627451,-0.13058823529411764,-45.43509803921569,18.14813725490196,-6.568235294117647,0.0,9.0,13.0
178,5,7,27.957493874999997,9.391730769230769,0.2283653846153846,0.28836538461538463,0.07567307692307693,-0.06817307692307692,-0.08346153846153846,-45.97086538461539,17.529903846153847,-8.451826923076924,0.0,3.0,10.0
179,5,8,31.949266264150946,9.725188679245282,0.24028301886792452,1.0572641509433962,0.1360377358490566,-0.010283018867924529,-0.10688679245283018,-44.978113207547175,17.98867924528302,-11.342830188679244,0.0,9.0,12.0
180,5,9,35.93426099082569,9.610183486238531,0.07330275229357802,0.5334862385321101,0.10908256880733944,-0.04467889908256881,-0.0873394495412844,-47.08779816513761,17.05743119266055,-10.140825688073393,0.0,9.0,16.0
181,6,1,14.423742813084111,9.468598130841121,1.8000934579439254,-0.4869158878504673,0.02299065420560747,-0.03214953271028037,-0.11672897196261682,-47.775607476635514,14.267289719626167,-3.5157943925233646,0.0,7.0,17.0
182,6,10,48.767290499999994,8.830096153846155,2.4514423076923078,0.5474038461538462,0.16721153846153847,-0.09432692307692309,-0.24028846153846153,-48.466249999999995,8.860673076923076,-8.956634615384615,0.0,3.0,8.0
183,6,11,85.86697917777778,8.994222222222222,2.278111111111111,-2.574777777777778,0.2857777777777778,-0.15988888888888889,0.07522222222222222,-45.70955555555555,11.658222222222223,0.4024444444444443,0.0,6.0,6.0
184,6,12,89.45634805,8.7309,2.9323,-1.9912,0.2722,-0.1937,0.11549999999999999,-47.115,6.8247,-2.2784999999999997,0.0,6.0,6.0
185,6,13,97.61419775949366,8.792531645569621,2.915569620253165,-1.4812658227848101,0.34164556962025316,-0.1087341772151899,0.048354430379746835,-47.43139240506329,8.472025316455696,-4.394177215189873,0.0,4.0,4.0
186,6,14,101.42682452222222,8.886222222222223,2.7965555555555555,-1.7812222222222223,0.3287777777777778,-0.10133333333333334,0.08444444444444445,-47.69588888888889,8.424333333333333,-4.3308888888888895,0.0,4.0,16.0
187,6,15,104.87545091666668,8.810952380952381,2.224047619047619,-2.0966666666666667,0.37202380952380953,-0.14285714285714285,0.04369047619047618,-48.03595238095238,9.693452380952381,-3.1175,0.0,8.0,4.0
